User_ID,Product_ID,Category,Price,Rating,Browsing_Time,Previous_Purchases,Cart_Addition,Purchase_Status,Age,Gender,Location,Discount_Applied,Total_Spending
101340,5267,Home,4278,2,1572.50000033,6,0,0,57,Female,North,0,0
101341,5193,Electronics,3396,2,56.5,1,0,0,43,Male,East,0,0
101342,5255,Electronics,3953,2,236.0,1,0,0,40,Female,North-East,0,0
101343,5149,Others,4011,2,1010.4345238,10,1,1,56,Male,South,0,4011
101344,5106,Electronics,1488,2,182.0,1,0,0,32,Male,North-East,0,0
101345,5122,Others,4616,2,854.3333333,4,0,0,21,Male,North,0,0
101346,5233,Home,4526,2,39.0,0,0,0,46,Male,North,0,0
101347,5047,Fashion,4679,2,1332.833333,3,0,0,39,Male,West,0,0
101348,5055,Fashion,2182,2,557.6666667,3,0,0,42,Male,West,0,0
101349,5193,Fashion,4463,2,683.75,5,0,0,30,Female,International,0,0
101350,5168,Home,1433,4,2372.891667,10,1,0,35,Male,West,0,0
101351,5256,Electronics,4098,2,300.0,2,0,0,50,Female,North,0,0
101352,5052,Electronics,3733,2,177.5,1,0,0,33,Female,Urban,0,0
101353,5197,Electronics,2480,2,311.5,6,0,0,59,Male,West,0,0
101354,5034,Beauty,2355,2,543.5166667,3,0,0,19,Female,Central,0,0
101355,5162,Electronics,3556,2,1673.25,3,0,0,52,Female,East,0,0
101356,5189,Home,1292,2,404.85,2,0,0,59,Female,West,0,0
101357,5001,Fashion,1291,2,205.6666667,2,0,0,51,Female,International,0,0
101358,5277,Fashion,2309,5,1793.319697,10,1,1,47,Male,North,0,2309
101359,5251,Electronics,2755,2,0.0,0,0,0,30,Female,East,0,0
101360,5123,Fashion,4110,2,1560.601163,11,0,0,30,Male,North,0,0
101361,5104,Electronics,2107,2,1485.227362,13,0,0,35,Female,North,0,0
101362,5129,Grocery,1484,2,2656.02976157,4,0,0,49,Female,South,0,0
101363,5083,Others,4176,2,80.0,0,0,0,49,Male,North,0,0
101364,5116,Fashion,3880,2,0.0,0,0,0,52,Female,Rural,0,0
101365,5003,Fashion,1019,2,584.0833333,6,1,1,56,Female,International,0,1019
101366,5042,Fashion,1090,2,700.2738095,4,0,0,46,Female,North,0,0
101367,5189,Electronics,1550,2,55.0,0,0,0,46,Male,North,0,0
101368,5068,Electronics,4133,2,34.0,0,0,0,33,Female,North-East,0,0
101369,5234,Fashion,4944,2,180.5,1,0,0,27,Male,North,0,0
101370,5277,Electronics,1459,2,286.5,1,0,0,47,Female,East,0,0
101371,5054,Others,1192,2,1395.258333,4,0,0,42,Male,North,0,0
101372,5223,Others,4399,2,104.0,2,0,0,56,Male,South,0,0
101373,5158,Fashion,4973,2,211.33333333000002,1,0,0,37,Female,East,0,0
101374,5097,Fashion,3446,2,564.6666667,1,0,0,22,Female,North-East,0,0
101375,5256,Fashion,1026,2,707.3,2,0,0,18,Male,North,0,0
101376,5271,Home,3724,2,403.0,0,0,0,47,Male,East,0,0
101377,5062,Electronics,2753,2,106.0,1,0,0,20,Female,North,0,0
101378,5272,Beauty,3844,2,659.0,3,0,0,31,Male,East,0,0
101379,5251,Electronics,4465,2,392.0,5,0,0,47,Female,West,0,0
101380,5231,Electronics,2375,2,0.0,0,0,0,21,Female,East,0,0
101381,5207,Electronics,2263,5,1753.0,5,1,1,35,Female,East,0,2263
101382,5241,Others,1020,2,296.0,1,0,0,54,Female,North,0,0
101383,5134,Grocery,1516,5,130.1666667,2,1,0,42,Male,North,0,0
101384,5212,Electronics,616,2,270.43333329999996,2,0,0,18,Female,North,0,0
101385,5172,Others,2933,2,916.3333333,4,0,0,32,Male,North,0,0
101386,5137,Others,1083,2,191.0,1,0,0,26,Female,North,0,0
101387,5129,Electronics,894,2,233.0,0,0,0,32,Male,South,0,0
101388,5017,Fashion,4288,2,1473.95238114,4,0,0,41,Female,East,0,0
101389,5233,Fashion,3268,2,448.5,2,0,0,21,Male,North,0,0
101390,5033,Fashion,4667,2,73.75,1,0,0,29,Male,East,0,0
101391,5071,Grocery,4360,5,549.65,2,1,1,54,Female,International,0,4360
101392,5298,Fashion,773,5,664.8333333,3,1,0,54,Female,South,0,0
101393,5207,Home,2513,2,710.5833333,3,0,0,23,Female,North,0,0
101394,5004,Home,4933,2,670.8166667,4,0,0,56,Female,North,0,0
101395,5166,Electronics,1889,2,1674.144444,8,0,0,41,Male,North-East,0,0
101396,5011,Beauty,4066,4,2270.833333,4,1,1,28,Female,East,0,4066
101397,5137,Fashion,665,2,159.0,2,0,0,30,Male,West,0,0
101398,5248,Home,2067,2,296.0,3,0,0,51,Male,South,0,0
101399,5045,Home,1228,2,124.0,0,0,0,42,Female,North-East,0,0
101400,5217,Fashion,2543,5,481.8333333,2,1,1,24,Male,North,0,2543
101401,5188,Fashion,4697,2,426.9333333,2,0,0,21,Male,South,0,0
101402,5210,Electronics,3996,2,55.0,1,0,0,25,Male,North,0,0
101403,5062,Fashion,1278,5,926.0,2,1,1,37,Male,North,0,1278
101404,5272,Home,713,2,55.0,0,0,0,46,Female,East,0,0
101405,5029,Electronics,4262,2,88.33333333,1,0,0,27,Female,North,0,0
101406,5060,Electronics,2076,2,987.1,5,0,0,51,Female,West,0,0
101407,5149,Electronics,2948,2,745.3333333,2,0,0,43,Female,East,0,0
101408,5064,Others,3436,2,580.3459596,5,0,0,58,Male,East,0,0
101409,5018,Others,3617,2,945.46666663,3,0,0,20,Male,East,0,0
101410,5174,Home,1091,2,24.0,0,0,0,23,Female,East,0,0
101411,5001,Electronics,3220,2,2275.993651,4,0,0,22,Female,East,0,0
101412,5039,Grocery,1213,2,71.0,1,0,0,22,Female,West,0,0
101413,5060,Fashion,1435,2,1028.116667,5,0,0,40,Male,North,0,0
101414,5038,Beauty,4837,2,93.0,0,0,0,26,Female,Rural,0,0
101415,5148,Fashion,501,4,1847.6127709000002,7,1,0,52,Female,North-East,0,0
101416,5128,Fashion,3348,4,1145.6595238,6,1,0,37,Female,South,0,0
101417,5281,Electronics,4544,2,1.0,0,0,0,59,Male,South,0,0
101418,5148,Home,2449,2,147.25,1,0,0,52,Male,North-East,0,0
101419,5135,Electronics,1417,2,0.0,0,0,0,35,Male,West,0,0
101420,5137,Electronics,3674,2,1225.5,1,0,0,34,Male,Rural,0,0
101421,5283,Electronics,2741,2,183.0,0,0,0,41,Male,North,0,0
101422,5119,Home,589,2,250.8,2,0,0,20,Male,West,0,0
101423,5004,Electronics,2209,2,270.25,1,0,0,49,Male,North,0,0
101424,5132,Grocery,2669,3,606.0833333,3,1,0,52,Male,East,0,0
101425,5045,Home,4738,2,1650.416667,8,0,0,55,Female,International,0,0
101426,5120,Electronics,3541,2,2743.216667,5,0,0,30,Female,South,0,0
101427,5116,Electronics,605,2,1396.7333330000001,7,0,0,42,Male,North,0,0
101428,5167,Electronics,1386,2,447.5,3,0,0,26,Male,West,0,0
101429,5047,Fashion,927,4,3230.5119050000003,8,1,1,21,Female,North,0,927
101430,5034,Fashion,2395,2,1414.7499997,4,0,0,31,Male,Urban,0,0
101431,5245,Fashion,816,2,54.0,0,0,0,54,Male,North,0,0
101432,5024,Electronics,1134,4,1099.416667,9,1,1,51,Male,North-East,0,1134
101433,5036,Electronics,2425,2,249.5,2,0,0,28,Female,International,0,0
101434,5098,Others,2556,2,1401.5,3,0,0,58,Female,North,0,0
101435,5033,Beauty,3644,2,172.5,2,0,0,20,Female,East,0,0
101436,5029,Fashion,2770,4,1069.1142857,10,1,1,45,Female,North,0,2770
101437,5008,Fashion,1939,2,1649.202381,7,0,0,46,Female,East,0,0
101438,5292,Fashion,1052,2,302.0,2,0,0,26,Male,West,0,0
101439,5269,Electronics,1215,2,0.0,0,0,0,20,Female,North,0,0
101440,5294,Electronics,4411,2,78.0,0,0,0,42,Male,North-East,0,0
101441,5162,Electronics,2213,2,0.0,0,0,0,51,Male,East,0,0
101442,5189,Home,3889,2,63.0,0,0,0,29,Female,South,0,0
101443,5053,Grocery,1607,2,1476.3,2,0,0,59,Female,East,0,0
101444,5182,Electronics,4706,2,685.0,1,0,0,26,Male,International,0,0
101445,5237,Electronics,750,4,2499.2236493,14,1,0,32,Male,North-East,0,0
101446,5191,Home,2930,2,451.8333333,1,0,0,57,Male,North,0,0
101447,5234,Others,2554,2,1512.52381,5,0,0,42,Female,East,0,0
101448,5082,Fashion,958,2,391.5,2,0,0,22,Female,East,0,0
101449,5057,Electronics,707,2,62.0,1,0,0,28,Female,East,0,0
101450,5193,Home,1399,4,3530.093511,9,1,0,51,Female,North,0,0
101451,5221,Fashion,3961,2,2878.416667,4,0,0,41,Female,East,0,0
101452,5167,Others,3885,2,988.0,2,0,0,32,Male,North,0,0
101453,5018,Fashion,521,5,1581.672543,7,1,0,55,Female,North,0,0
101454,5139,Electronics,909,2,2271.0,4,0,0,25,Male,North,0,0
101455,5289,Fashion,1394,2,708.1666667,1,0,0,22,Male,North,0,0
101456,5143,Fashion,1014,4,1362.059524,5,1,1,43,Male,International,0,1014
101457,5122,Grocery,4609,5,964.9222222000001,4,1,1,35,Female,North,0,4609
101458,5264,Fashion,2634,2,984.4404761999999,5,0,0,23,Female,International,0,0
101459,5221,Fashion,4095,2,5.0,0,0,0,54,Female,North,0,0
101460,5118,Electronics,3456,2,544.2666667,4,0,0,30,Male,International,0,0
101461,5094,Home,2060,2,1715.6761273,8,0,0,45,Male,East,0,0
101462,5073,Fashion,1766,2,1962.0416667,8,0,0,22,Male,North-East,0,0
101463,5099,Grocery,2669,5,1383.1666667,5,1,0,30,Male,North,0,0
101464,5257,Electronics,4138,2,0.0,0,0,0,34,Male,International,0,0
101465,5029,Electronics,1249,2,4261.842857,18,0,0,57,Male,Urban,0,0
101466,5238,Beauty,3927,2,586.2083333,5,0,0,49,Female,North,0,0
101467,5020,Electronics,2427,2,0.0,0,0,0,46,Female,East,0,0
101468,5233,Electronics,4304,2,110.0,1,0,0,20,Female,Urban,0,0
101469,5250,Fashion,4202,2,1733.666667,3,0,0,57,Female,International,0,0
101470,5009,Grocery,2856,2,311.0,2,0,0,51,Male,North-East,0,0
101471,5243,Others,2835,2,62.0,0,0,0,57,Male,South,0,0
101472,5098,Electronics,806,2,5.0,0,0,0,44,Female,East,0,0
101473,5195,Electronics,4165,2,198.5221501,2,0,0,30,Male,Rural,0,0
101474,5093,Electronics,2489,5,504.0,3,1,0,50,Female,East,0,0
101475,5254,Fashion,1161,2,3090.4000003,6,0,0,23,Female,Central,0,0
101476,5046,Fashion,811,2,477.0,1,0,0,41,Female,East,0,0
101477,5158,Grocery,3420,4,1302.82,8,1,1,36,Male,East,0,3420
101478,5185,Fashion,1582,4,1286.8238095,6,1,1,33,Female,North,0,1582
101479,5258,Electronics,3471,2,1928.0,7,0,0,57,Female,Urban,0,0
101480,5222,Others,1254,2,83.0,1,0,0,45,Female,North,0,0
101481,5072,Toys,4630,3,3038.32380913,15,1,1,50,Male,South,0,4630
101482,5004,Fashion,852,2,628.83333333,2,0,0,58,Male,North,0,0
101483,5138,Home,1402,2,0.0,0,0,0,30,Female,North,0,0
101484,5011,Fashion,4388,4,4865.9309523,14,1,1,42,Male,North-East,0,4388
101485,5299,Electronics,658,2,1793.321429,3,0,0,59,Male,North-East,0,0
101486,5273,Fashion,2477,2,255.0,1,0,0,53,Male,Urban,0,0
101487,5267,Others,1456,2,449.6,2,0,0,44,Male,North,0,0
101488,5123,Home,2571,2,271.1666667,2,0,0,55,Male,North,0,0
101489,5022,Others,903,2,3235.716667,6,0,0,24,Male,North,0,0
101490,5200,Electronics,3279,2,1509.25,8,0,0,22,Male,North-East,0,0
101491,5015,Fashion,1887,2,801.1666667,2,0,0,48,Male,North,0,0
101492,5015,Electronics,3953,2,434.0,2,0,0,40,Male,International,0,0
101493,5127,Fashion,1455,4,1603.583333,6,1,0,59,Male,South,0,0
101494,5120,Others,2212,2,2107.083333,5,1,1,27,Female,International,0,2212
101495,5150,Others,1773,2,1377.8,3,0,0,49,Female,South,0,0
101496,5281,Home,4311,2,42.0,0,0,0,47,Male,North-East,0,0
101497,5084,Electronics,3125,2,360.75,1,0,0,56,Female,East,0,0
101498,5227,Electronics,2882,2,293.83333333,3,0,0,48,Female,East,0,0
101499,5049,Electronics,1941,2,7.0,0,0,0,35,Male,North,0,0
101500,5161,Home,3479,2,636.9166667,3,0,0,53,Male,North,0,0
101501,5047,Home,2297,2,708.25,3,0,0,19,Male,North,0,0
101502,5176,Home,4890,2,187.5,1,0,0,31,Female,East,0,0
101503,5200,Others,4509,4,1139.242857,6,1,0,30,Female,East,0,0
101504,5234,Electronics,1894,2,926.6333333,3,0,0,46,Male,South,0,0
101505,5027,Others,4781,2,2808.666667,7,0,0,29,Male,North,0,0
101506,5143,Home,1769,2,1685.266667,5,0,0,56,Male,North-East,0,0
101507,5120,Electronics,4214,2,2134.726768,13,0,0,19,Female,South,0,0
101508,5012,Fashion,1029,3,1351.916667,7,1,0,49,Female,South,0,0
101509,5081,Fashion,4123,2,492.5,6,0,0,30,Female,East,0,0
101510,5255,Fashion,3458,2,430.6666666,1,0,0,44,Female,North,0,0
101511,5228,Fashion,3414,2,1684.297619,8,0,0,58,Male,North,0,0
101512,5180,Fashion,4091,2,72.0,1,0,0,34,Male,East,0,0
101513,5004,Fashion,2647,2,256.33333336,1,0,0,57,Male,North,0,0
101514,5026,Others,3869,2,865.2777778,1,0,0,48,Male,North,0,0
101515,5209,Electronics,1439,2,2612.357143,9,0,0,51,Female,North,0,0
101516,5297,Fashion,1025,2,850.2083333,4,0,0,41,Female,North,0,0
101517,5191,Fashion,501,5,620.0000000299999,2,1,1,52,Male,North,0,501
101518,5234,Fashion,874,2,186.7,1,0,0,23,Male,North,0,0
101519,5285,Home,2840,2,7699.6884917,38,0,0,36,Female,North,0,0
101520,5037,Electronics,4505,2,1762.25,4,0,0,47,Male,South,0,0
101521,5212,Electronics,3552,2,9413.574337700002,28,0,0,24,Female,South,0,0
101522,5231,Fashion,2865,2,131.0,2,0,0,27,Male,North,0,0
101523,5073,Electronics,2025,2,213.5,1,0,0,58,Male,North,0,0
101524,5073,Electronics,4976,2,849.8833333,4,0,0,49,Male,North,0,0
101525,5235,Electronics,2146,2,92.0,2,0,0,51,Male,Rural,0,0
101526,5220,Electronics,513,2,73.0,0,0,0,45,Male,North,0,0
101527,5286,Fashion,2778,2,316.0,1,0,0,32,Male,North,0,0
101528,5260,Fashion,3655,5,4255.583333,4,1,1,47,Male,North,0,3655
101529,5113,Fashion,629,2,1488.466667,10,0,0,54,Female,West,0,0
101530,5281,Electronics,4314,5,451.0,1,1,1,46,Female,West,0,4314
101531,5298,Electronics,3716,2,48.0,0,0,0,39,Female,Central,0,0
101532,5260,Electronics,3438,2,189.0,0,0,0,21,Female,Urban,0,0
101533,5287,Fashion,4428,2,780.1666667,5,0,0,37,Female,East,0,0
101534,5289,Fashion,2540,2,153.25,0,0,0,49,Male,North,0,0
101535,5189,Fashion,527,5,777.6166667,4,1,1,53,Male,Rural,0,527
101536,5012,Fashion,2613,3,6835.1146659999995,9,1,1,21,Female,North,0,2613
101537,5240,Fashion,1752,2,1055.25,5,0,0,44,Male,North,0,0
101538,5222,Fashion,4856,2,844.6619047300001,2,0,0,34,Female,East,0,0
101539,5144,Electronics,2546,2,0.0,0,0,0,29,Female,International,0,0
101540,5163,Fashion,4523,2,485.625,4,0,0,39,Male,North,0,0
101541,5165,Electronics,4896,2,51.25,1,0,0,34,Male,North,0,0
101542,5152,Fashion,3874,5,1588.9440479,12,1,0,27,Male,North,0,0
101543,5035,Others,3966,2,1202.0,5,0,0,18,Female,North,0,0
101544,5296,Home,3581,2,538.0,0,0,0,39,Male,West,0,0
101545,5187,Others,4278,2,1963.3500003000001,7,1,1,43,Female,North,0,4278
101546,5262,Home,1129,2,647.0,1,0,0,35,Female,North,0,0
101547,5013,Grocery,769,2,851.1333333,2,0,0,31,Female,International,0,0
101548,5160,Electronics,3139,2,190.0,0,0,0,46,Male,West,0,0
101549,5107,Fashion,2493,4,368.0,2,1,1,29,Male,East,0,2493
101550,5266,Electronics,3391,2,164.0,1,0,0,53,Female,North,0,0
101551,5270,Fashion,3932,2,218.0,1,0,0,52,Male,North,0,0
101552,5219,Electronics,1780,2,619.0,2,0,0,29,Male,Central,0,0
101553,5045,Electronics,2860,2,30.0,0,0,0,24,Male,West,0,0
101554,5263,Fashion,1075,2,957.9571429,7,1,1,46,Female,International,0,1075
101555,5200,Others,1807,2,355.9,1,0,0,28,Female,North-East,0,0
101556,5050,Electronics,3692,2,803.9583333,9,0,0,50,Male,International,0,0
101557,5113,Home,3678,2,422.8333333,3,0,0,23,Female,North,0,0
101558,5186,Electronics,3234,2,362.0,1,0,0,32,Male,North,0,0
101559,5288,Fashion,2712,2,628.8333333,3,0,0,49,Male,South,0,0
101560,5019,Fashion,2852,2,1102.5,2,0,0,28,Male,West,0,0
101561,5051,Others,4068,2,5764.366667,6,0,0,40,Male,International,0,0
101562,5176,Electronics,2155,2,161.0,0,0,0,43,Female,North,0,0
101563,5103,Home,2079,2,745.8333333,4,0,0,51,Female,East,0,0
101564,5242,Home,2703,2,66.0,1,0,0,51,Female,East,0,0
101565,5224,Others,1890,2,2789.0,10,0,0,46,Male,Rural,0,0
101566,5078,Electronics,2242,2,22.0,0,0,0,21,Male,East,0,0
101567,5112,Fashion,2425,2,381.0,1,0,0,34,Male,North-East,0,0
101568,5118,Fashion,1119,5,3952.0346073,5,1,0,52,Female,North,0,0
101569,5233,Electronics,1774,2,553.15,4,0,0,30,Male,East,0,0
101570,5123,Electronics,1456,2,651.0,7,0,0,58,Female,East,0,0
101571,5097,Electronics,2439,2,2022.616667,3,0,0,56,Female,North,0,0
101572,5242,Electronics,4453,2,0.0,0,0,0,32,Female,North-East,0,0
101573,5262,Electronics,2881,3,1792.6888887,11,1,0,46,Female,South,0,0
101574,5068,Home,1468,2,170.0,1,0,0,46,Female,International,0,0
101575,5159,Home,1816,2,47.0,0,0,0,28,Female,North,0,0
101576,5151,Home,1543,2,165.0,1,0,0,49,Male,South,0,0
101577,5151,Beauty,781,2,4.0,0,0,0,19,Male,Urban,0,0
101578,5259,Electronics,3344,2,406.8666667,2,0,0,31,Female,North,0,0
101579,5116,Grocery,1558,2,652.5166667,4,0,0,37,Female,International,0,0
101580,5006,Grocery,4793,2,1138.5,7,0,0,39,Male,North,0,0
101581,5115,Electronics,3032,2,2777.616667,12,0,0,28,Female,East,0,0
101582,5116,Fashion,4328,2,537.2583333,5,0,0,44,Female,East,0,0
101583,5262,Home,1508,2,0.0,0,0,0,20,Male,North,0,0
101584,5225,Fashion,1729,5,801.0,5,1,0,34,Female,West,0,0
101585,5251,Electronics,1535,2,726.0666667,3,0,0,45,Female,West,0,0
101586,5244,Electronics,775,2,266.0166667,2,0,0,46,Female,North,0,0
101587,5256,Others,3240,2,1306.0,1,0,0,38,Male,Central,0,0
101588,5229,Electronics,2789,2,801.5333333000001,1,0,0,33,Male,North,0,0
101589,5235,Electronics,1739,2,0.0,0,0,0,54,Male,North,0,0
101590,5052,Electronics,625,2,1407.433333,4,0,0,37,Female,East,0,0
101591,5264,Electronics,4565,2,2088.333333,7,0,0,23,Female,North,0,0
101592,5184,Electronics,4812,2,1128.25,8,0,0,36,Male,North,0,0
101593,5127,Home,4368,2,762.547619,4,0,0,22,Female,North,0,0
101594,5188,Home,1708,2,244.5,1,0,0,20,Female,North,0,0
101595,5043,Electronics,3749,2,1010.0,2,0,0,18,Female,North,0,0
101596,5259,Home,1418,2,32.0,0,0,0,55,Female,East,0,0
101597,5257,Home,4423,5,1512.666667,5,1,1,32,Female,North,0,4423
101598,5127,Electronics,4903,2,1803.388889,6,0,0,51,Male,North,0,0
101599,5156,Others,2469,5,639.0,1,1,1,52,Female,South,0,2469
101600,5147,Others,3293,2,521.0,0,0,0,42,Male,International,0,0
101601,5009,Electronics,1391,2,673.0,3,0,0,41,Female,North,0,0
101602,5216,Others,4970,2,377.5,1,0,0,29,Male,West,0,0
101603,5029,Home,2533,2,183.6666667,2,0,0,35,Female,East,0,0
101604,5229,Electronics,1864,2,84.0,1,0,0,32,Male,South,0,0
101605,5074,Fashion,628,5,712.3333334,3,1,1,33,Female,North,0,628
101606,5254,Electronics,1514,2,1703.1318187,12,0,0,44,Male,East,0,0
101607,5255,Home,2299,2,545.6833333,6,0,0,25,Female,North,0,0
101608,5113,Beauty,2018,3,3545.7386158,13,1,1,42,Male,East,0,2018
101609,5104,Others,4681,2,502.0,4,0,0,34,Female,East,0,0
101610,5019,Fashion,1698,2,171.5,1,0,0,46,Male,North,0,0
101611,5181,Electronics,4373,2,1313.886508,13,0,0,25,Male,North,0,0
101612,5155,Electronics,2974,2,367.8333333,2,0,0,32,Female,West,0,0
101613,5183,Electronics,3985,2,1533.0,3,0,0,44,Female,International,0,0
101614,5056,Electronics,4549,2,1869.190476,7,0,0,24,Male,North,0,0
101615,5053,Home,4219,2,74.0,0,0,0,20,Female,North,0,0
101616,5009,Fashion,802,3,1726.6166666,5,1,0,46,Male,Rural,0,0
101617,5106,Electronics,4452,2,743.5833333,3,0,0,41,Male,North,0,0
101618,5059,Fashion,1486,2,3173.516667,8,0,0,20,Male,East,0,0
101619,5113,Electronics,2363,2,64.0,0,0,0,37,Female,North,0,0
101620,5062,Others,4940,2,117.8333333,1,0,0,32,Male,North,0,0
101621,5176,Others,3572,2,95.5,1,0,0,42,Male,International,0,0
101622,5096,Home,3624,2,93.66666667,1,0,0,47,Female,North,0,0
101623,5280,Grocery,1827,2,113.0,0,0,0,31,Female,Rural,0,0
101624,5087,Electronics,2908,2,26.0,0,0,0,24,Female,North,0,0
101625,5256,Home,4173,2,1136.60303,12,0,0,34,Female,North,0,0
101626,5049,Grocery,3791,5,3788.7797623,9,1,1,37,Male,North,0,3791
101627,5024,Electronics,4533,2,1739.91666667,6,0,0,53,Male,East,0,0
101628,5082,Fashion,1203,4,1088.1,2,1,1,26,Male,North,0,1203
101629,5278,Electronics,1074,2,348.7857143,4,0,0,55,Male,North,0,0
101630,5264,Fashion,3732,4,355.1666667,1,1,1,39,Female,North,0,3732
101631,5080,Fashion,3132,2,705.1666667,2,0,0,19,Male,West,0,0
101632,5261,Electronics,4328,2,1298.5,3,0,0,41,Male,Urban,0,0
101633,5283,Home,3730,2,2283.833333,5,0,0,25,Female,East,0,0
101634,5247,Fashion,988,5,2902.133333,13,1,1,28,Male,West,0,988
101635,5273,Electronics,1847,2,206.5,2,0,0,30,Male,North,0,0
101636,5271,Electronics,4181,2,143.0,1,0,0,34,Male,North,0,0
101637,5136,Fashion,3673,2,413.8333333,2,0,0,25,Male,West,0,0
101638,5297,Beauty,2167,2,511.0,1,0,0,38,Male,East,0,0
101639,5299,Others,2137,2,991.9333333,2,0,0,35,Male,East,0,0
101640,5213,Home,4614,2,2224.834957,4,0,0,47,Female,North,0,0
101641,5100,Electronics,4053,2,807.8333333,5,0,0,35,Female,East,0,0
101642,5126,Electronics,1500,2,477.0,3,0,0,48,Male,South,0,0
101643,5048,Grocery,1350,2,490.4,2,0,0,55,Male,North,0,0
101644,5034,Fashion,1888,2,349.0,3,0,0,49,Female,International,0,0
101645,5237,Electronics,4212,2,59.0,1,0,0,28,Male,International,0,0
101646,5199,Grocery,1867,2,737.0,4,0,0,42,Male,Rural,0,0
101647,5274,Grocery,1321,2,430.8333333,2,0,0,50,Male,North,0,0
101648,5234,Fashion,954,2,1577.0,1,0,0,55,Female,North,0,0
101649,5036,Home,2124,2,681.1666667,2,0,0,58,Male,North,0,0
101650,5049,Home,3272,2,169.0,1,0,0,25,Female,East,0,0
101651,5048,Home,4226,2,89.33333333,1,0,0,28,Male,East,0,0
101652,5260,Electronics,3647,2,2591.048459,7,0,0,39,Female,South,0,0
101653,5081,Fashion,4589,2,44.0,0,0,0,41,Female,North-East,0,0
101654,5174,Fashion,2690,2,29.0,1,0,0,58,Male,International,0,0
101655,5113,Electronics,1416,2,86.0,0,0,0,34,Female,East,0,0
101656,5192,Home,4486,2,295.75,3,0,0,29,Male,North,0,0
101657,5061,Electronics,3375,2,17.0,0,0,0,49,Female,North,0,0
101658,5076,Others,1940,5,522.3333333,3,1,1,32,Male,North-East,0,1940
101659,5236,Fashion,4900,2,1074.766667,6,0,0,33,Male,East,0,0
101660,5287,Electronics,1235,2,447.1666667,2,0,0,39,Female,East,0,0
101661,5103,Fashion,4068,2,1669.0,4,0,0,45,Male,International,0,0
101662,5029,Electronics,3838,2,44.5,0,0,0,37,Male,East,0,0
101663,5230,Electronics,3515,2,140.0,1,0,0,50,Female,North,0,0
101664,5218,Others,3389,2,199.5,1,0,0,27,Male,North,0,0
101665,5157,Others,1461,2,353.1666667,2,0,0,57,Male,North,0,0
101666,5058,Fashion,3489,2,273.2,3,0,0,49,Female,West,0,0
101667,5082,Electronics,4348,2,127.0,2,0,0,50,Female,Rural,0,0
101668,5129,Electronics,1526,2,581.3333333,3,0,0,19,Male,North,0,0
101669,5128,Home,4365,2,370.8333333,1,0,0,50,Male,South,0,0
101670,5006,Fashion,3363,5,1703.596154,5,1,0,50,Female,West,0,0
101671,5258,Fashion,3001,2,561.7439394,5,0,0,58,Female,International,0,0
101672,5019,Beauty,2447,2,538.0,2,0,0,30,Male,Rural,0,0
101673,5227,Electronics,1677,2,24.0,0,0,0,47,Female,East,0,0
101674,5244,Home,511,2,180.3333333,1,0,0,50,Male,North,0,0
101675,5155,Fashion,4899,2,581.4166667,3,0,0,30,Male,North,0,0
101676,5134,Electronics,3864,2,574.6666667,2,0,0,43,Male,Urban,0,0
101677,5225,Electronics,3522,2,56.0,1,0,0,39,Male,North,0,0
101678,5283,Electronics,3871,2,1011.0,3,0,0,56,Male,North,0,0
101679,5125,Electronics,3330,2,139.8333333,3,0,0,19,Female,North-East,0,0
101680,5281,Others,542,5,614.8333333,3,1,1,55,Female,North,0,542
101681,5255,Electronics,1443,2,1251.0,1,0,0,56,Female,North,0,0
101682,5208,Others,2890,2,264.5,2,0,0,43,Female,North,0,0
101683,5162,Fashion,3045,3,1839.63333333,10,1,0,32,Male,International,0,0
101684,5071,Grocery,2911,2,356.8,4,0,0,51,Male,South,0,0
101685,5268,Others,1504,2,676.2833333,3,0,0,59,Male,South,0,0
101686,5252,Others,520,2,298.0,0,0,0,57,Male,North,0,0
101687,5105,Electronics,906,4,1277.833333,6,1,1,28,Female,North,0,906
101688,5094,Fashion,1514,2,93.0,1,0,0,20,Male,Urban,0,0
101689,5127,Fashion,4931,2,1285.802992,8,0,0,23,Male,South,0,0
101690,5144,Others,2338,2,0.0,0,0,0,26,Female,South,0,0
101691,5262,Electronics,3688,2,67.0,0,0,0,23,Female,West,0,0
101692,5002,Electronics,1214,5,1411.547619,6,1,1,26,Female,East,0,1214
101693,5026,Fashion,4646,4,5933.166667,3,1,1,56,Female,Urban,0,4646
101694,5182,Electronics,4354,2,1142.8333334,3,0,0,48,Male,East,0,0
101695,5218,Fashion,4919,2,666.1,3,0,0,49,Male,North,0,0
101696,5118,Electronics,640,2,198.8333333,1,0,0,58,Female,International,0,0
101697,5244,Fashion,1463,2,1118.647186,7,0,0,29,Male,North,0,0
101698,5255,Others,872,2,86.0,0,0,0,25,Male,North,0,0
101699,5054,Fashion,4135,3,1230.614719,5,1,1,25,Male,North,0,4135
101700,5284,Electronics,3041,5,2412.75,4,1,0,45,Female,East,0,0
101701,5120,Others,4110,2,30.5,0,0,0,37,Male,West,0,0
101702,5247,Others,2192,2,330.0,1,0,0,24,Female,Urban,0,0
101703,5079,Home,605,2,437.25,2,0,0,28,Male,East,0,0
101704,5036,Fashion,2181,2,3226.827706,22,0,0,37,Male,North,0,0
101705,5148,Others,4597,2,3036.4,11,0,0,33,Male,North-East,0,0
101706,5265,Electronics,4516,2,640.6666667,1,0,0,21,Female,International,0,0
